<DATABASE_ID>,<DATABASE_NAME>,<MOLECULAR_WEIGHT>,<JCHEM_ACCEPTOR_COUNT>,<JCHEM_AVERAGE_POLARIZABILITY>,<JCHEM_DONOR_COUNT>,<JCHEM_FORMAL_CHARGE>,<JCHEM_LOGP>,<JCHEM_NUMBER_OF_RINGS>,<JCHEM_PHYSIOLOGICAL_CHARGE>,<JCHEM_PKA>,<JCHEM_PKA_STRONGEST_ACIDIC>,<JCHEM_PKA_STRONGEST_BASIC>,<JCHEM_POLAR_SURFACE_AREA>,<JCHEM_REFRACTIVITY>,<JCHEM_ROTATABLE_BOND_COUNT>,<DRUGBANK_ID>
DB00272,drugbank,111.1451,2,11.96052701481223,2,0,-0.6168408933333334,1,1,,14.517150194841271,9.794893123882412,54.7,32.9617,2,DB00272
DB00273,drugbank,339.362,8,32.42098488706586,1,0,0.12695973433333307,3,0,,11.087057933607165,-3.723039569510656,115.54,72.30200000000002,3,DB00273
DB00274,drugbank,471.534,9,44.5028713312946,2,0,-0.6482911503333334,3,-1,8.717300452104524,3.3825633619957123,-1.7259092744982931,163.33,124.57069999999995,9,DB00274
DB00275,drugbank,446.5016,7,47.46109228955917,3,0,2.1421836780318553,4,-2,4.960543714059866,0.9103581952252084,5.5694484713200865,129.81,137.3237,8,DB00275
DB00276,drugbank,393.459,5,41.64806164743931,2,0,3.161621245666667,4,1,17.477329386510522,10.824812748358678,8.444943738330952,80.32000000000001,107.69010000000003,4,DB00276
DB00277,drugbank,180.164,3,16.855400878563223,1,0,-0.7693216573333334,2,0,,7.815127426971925,-0.77711753278622,69.30000000000001,44.9345,0,DB00277
DB00278,drugbank,508.64,9,53.76611568355927,6,0,-0.9157009266637468,3,0,10.456666798999187,3.057996750282412,11.80276670948689,177.71,143.82900000000004,8,DB00278
DB00279,drugbank,650.9735,4,43.92059819460446,3,0,2.7985049745109825,2,0,8.491128194663442,0.30246883199208563,9.482304489227028,92.78,113.42549999999999,5,DB00279
DB00280,drugbank,339.4745,3,38.81875419881408,1,0,3.4684364846666664,2,1,,16.190354871132648,10.419003409368996,59.220000000000006,102.3002,8,DB00280
DB00281,drugbank,234.3373,2,27.765610056988027,1,0,2.842913359666667,1,1,,13.775423132503196,7.754504502964598,32.34,73.92960000000001,5,DB00281
DB00282,drugbank,235.0695,8,17.338067565065554,6,0,-4.536482727267307,0,-1,1.4320105727980836,0.6686214006842395,9.855403863984701,161.31,42.6188,4,DB00282
DB00283,drugbank,343.89,2,39.06261954008974,0,0,4.923333277,3,1,,9.551244750561702,,12.47,101.64760000000003,6,DB00283
DB00284,drugbank,645.608,19,60.86985647969965,14,0,-8.250380201666667,3,1,12.276417769284294,11.833791449129757,7.031615999623758,329.01,139.02460000000002,13,DB00284
DB00285,drugbank,277.4018,3,32.33187255826194,1,0,2.7385227043333327,2,1,,14.420211448909786,8.907956538395576,32.7,83.02420000000001,5,DB00285
DB00287,drugbank,500.5477,5,51.60825437947595,3,0,3.839193196666667,2,0,14.621222898184115,13.948068465994915,-2.872004062695197,96.22,127.8575,14,DB00287
DB00288,drugbank,502.5717,6,52.37961693510984,1,0,3.195263625666665,6,0,15.463180450933555,13.633897967309098,-3.393442203030967,99.13,127.87669999999999,4,DB00288
DB00289,drugbank,255.3547,2,29.793043055003068,1,0,3.8087924510000004,2,1,,9.803139237207063,,21.259999999999998,79.43500000000002,6,DB00289
DB00291,drugbank,304.212,3,31.982298958361955,1,0,3.9371549819999987,1,-1,,4.455549351160488,1.7171649065281474,40.54,79.6828,9,DB00291
DB00292,drugbank,244.289,2,26.429056935929424,0,0,2.499786043,2,0,,4.544332555742307,,44.120000000000005,69.59230000000002,5,DB00292
DB00293,drugbank,458.488,9,45.554454906958014,4,0,1.970358828333333,3,-2,4.448657561305654,3.7238410806930564,-0.4573108487877974,148.39999999999998,117.39150000000001,9,DB00293
DB00294,drugbank,324.4565,2,37.77179987549687,1,0,3.6011698876666673,4,0,19.139903202038813,17.99350432223371,-1.489207132003894,37.3,96.35159999999998,1,DB00294
DB00295,drugbank,285.3377,4,29.951034386845045,2,0,0.8952108197005931,5,1,13.78310964250598,10.25560977784915,9.1215849853492,52.93,80.12240000000001,0,DB00295
DB00296,drugbank,274.4011,2,32.665408838794555,1,0,4.070950219333334,2,1,,13.623525622831593,7.818046257329233,32.34,85.5923,4,DB00296
DB00297,drugbank,288.4277,2,34.19720497494675,1,0,4.515518884333334,2,1,,13.623539229353204,8.003403055870814,32.34,90.19330000000001,5,DB00297
DB00298,drugbank,325.4512,4,38.22537003271229,0,0,2.415873690666666,4,1,,7.667908152684471,,37.19,100.22160000000001,4,DB00298
DB00299,drugbank,253.2578,7,25.106083786739198,4,0,-1.5479088533333338,2,0,15.095575891007815,8.010394283090589,2.835791198749247,125.75999999999999,64.59190000000001,5,DB00299
DB00301,drugbank,453.872,5,41.690961989530194,2,0,2.444441594666667,4,-1,13.638424587889926,3.747546333668006,-0.9294601599604333,112.74,106.85350000000001,3,DB00301
DB00303,drugbank,475.515,8,48.76797625863135,5,0,-3.2253561942786275,4,-1,3.9990292588679095,3.224131658499167,9.026553768642513,156.26999999999998,121.80409999999998,7,DB00303
DB00304,drugbank,310.473,1,37.541347454533124,1,0,4.420642466666667,4,0,,17.993504322234944,-1.4894412094544354,20.23,95.73349999999999,1,DB00304
DB00305,drugbank,334.3272,7,32.772082235581934,3,0,-1.0464740720000005,4,0,16.143426500747395,14.96649073275689,5.760698626931116,146.89,83.2689,4,DB00305
DB00306,drugbank,224.2563,3,22.482020735327588,2,0,1.5892632603333325,1,0,12.14833825700984,8.478768535925882,,75.27,58.047,4,DB00306
DB00307,drugbank,348.4779,2,40.89246091735121,1,0,6.940537397666667,3,-1,,4.070792459533179,,37.3,117.124,3,DB00307
DB00308,drugbank,384.576,4,46.45346141936455,2,0,2.5426521951915055,1,1,14.462657225568144,9.720054597587202,10.396987315808701,69.64,109.18159999999999,13,DB00308
DB00310,drugbank,338.766,4,31.2935952440563,3,0,1.6034210690000001,3,0,9.37161790987332,8.761804717435925,-2.5879178440175767,109.49,81.30050000000001,2,DB00310
DB00311,drugbank,258.317,4,25.269498813380597,1,0,1.6028892289999999,2,0,,7.511271617325915,-1.9316959203012112,82.28,59.97170000000001,3,DB00311
DB00312,drugbank,226.2722,3,23.407281054349912,2,0,1.8932512466666667,1,0,12.15188824310562,8.482022727708522,,75.27,58.00289999999999,4,DB00312
DB00313,drugbank,144.2114,2,16.996878483662712,1,0,2.7984510709999997,0,-1,,5.144389811177235,,37.3,40.2491,5,DB00313
DB00315,drugbank,287.3568,2,31.650538842164593,2,0,2.042875287666668,3,1,17.145764761034485,13.002183280026472,9.545965837796587,57.36000000000001,82.43920000000001,5,DB00315
DB00316,drugbank,151.1626,2,15.521685397895368,2,0,0.9073908616666664,1,0,16.653657748938226,9.464366400804778,-4.362180897047585,49.33,42.901900000000005,1,DB00316
DB00317,drugbank,446.902,7,46.1136503263008,1,0,3.750953734666667,4,0,,16.10506416809685,6.846602821831034,68.74000000000001,117.50680000000001,8,DB00317
DB00318,drugbank,299.3642,4,31.945923610648677,1,0,1.3429512830000006,5,1,,13.782739294723577,9.19278496599547,41.93,84.60470000000001,1,DB00318
DB00319,drugbank,517.555,7,51.770624623707036,3,0,-0.2584901896666671,4,-1,11.595441870353845,3.4850654965939314,-4.256401656507363,156.42999999999998,126.29669999999999,6,DB00319
DB00320,drugbank,583.6774,6,63.30311653380885,3,0,2.7116222909811363,8,1,11.674687752899596,9.712761266905385,8.394791367163506,118.20999999999998,159.39479999999992,4,DB00320
DB00321,drugbank,277.4033,1,33.73941640344825,0,0,4.8095349149999995,3,1,,9.76073872870795,,3.24,101.50720000000001,3,DB00321
DB00322,drugbank,246.1924,5,20.77757990995401,3,0,-1.3151611686666662,2,0,13.907877307910667,7.678643455901932,-2.9780835982375358,99.09999999999998,51.2578,2,DB00322
DB00323,drugbank,273.2408,5,26.436268450204295,2,0,3.278873788666666,2,-1,10.630671159623375,5.167245045370144,-6.417683701145976,103.35,72.96120000000002,3,DB00323
DB00324,drugbank,376.4617,4,40.05095368504851,2,0,2.4208639956666667,4,0,13.6935060053532,12.648286467835149,-3.393381973387413,74.6,100.86769999999999,1,DB00324
DB00327,drugbank,285.3377,4,30.023248428425724,1,0,1.6227496759764108,5,1,18.00207891919619,10.107628114711872,8.586674910405563,49.77,78.26240000000001,0,DB00327
DB00328,drugbank,357.788,4,36.6407178471318,1,0,3.529674379666666,3,-1,,3.792034215215617,-2.9292484921341906,68.53,94.8106,4,DB00328
DB00330,drugbank,204.3098,4,24.46924534542113,4,0,-0.059291071333333153,0,1,15.421967964187893,14.819909118674012,9.551704261347783,64.52,57.888000000000005,9,DB00330
DB00331,drugbank,129.1636,5,13.427402057461823,4,0,-0.9184292649999999,0,2,,12.325150598106353,,88.99,56.642700000000005,0,DB00331
DB00333,drugbank,309.4452,2,36.27702634728798,0,0,5.007171635333333,2,1,,19.791712360844787,9.117210098187696,20.310000000000002,97.26890000000003,7,DB00333
DB00335,drugbank,266.3361,4,29.98303657467324,3,0,0.4250248483333329,1,1,15.950096479624769,14.078504032517479,9.66616624308163,84.58,73.5053,8,DB00335
DB00336,drugbank,198.1362,4,16.923786043616794,2,0,-0.13506338633333326,1,0,19.07135012764101,11.79265995371326,-1.969843325844205,126.44,45.21059999999999,3,DB00336
DB00338,drugbank,345.416,5,37.454520814351625,1,0,2.433509123333334,3,0,18.286998382270014,9.294157685436993,4.772761279525659,77.10000000000001,93.66229999999999,5,DB00338
DB00339,drugbank,123.1127,3,11.129502154128042,1,0,-1.2256084179999998,1,0,,13.059008881019967,-0.6764415978416957,68.87,30.450599999999998,1,DB00339
DB00340,drugbank,309.468,1,35.67272790919802,0,0,5.064776443,4,1,,9.340653072499961,,3.24,97.16840000000003,2,DB00340
DB00341,drugbank,388.888,5,41.878150049336554,1,0,0.8598093028281057,3,0,,3.596630966769094,7.789172195841928,53.010000000000005,106.86650000000003,8,DB00341
DB00342,drugbank,471.6734,3,56.45178022243013,2,0,6.4791090759999985,4,1,14.524962934427215,13.197068104137273,9.02298591531735,43.7,146.26740000000007,9,DB00342
DB00343,drugbank,414.518,4,43.6457014959833,0,0,2.7272518843333335,3,1,,12.860751889993125,8.175280193715892,59.080000000000005,114.36630000000002,7,DB00343
DB00344,drugbank,263.3767,1,31.60441131093086,1,0,4.496811469000001,3,1,,10.54323028083324,,12.03,87.30340000000004,4,DB00344
DB00345,drugbank,194.1873,4,19.128208896184375,3,0,-1.0117887597271258,1,-1,15.848287599586381,2.7016792553104243,4.242375375001715,92.41999999999999,50.81810000000001,3,DB00345
DB00346,drugbank,389.4488,8,42.7088392005799,2,0,1.1875362089999997,3,1,,14.63969532465731,7.303379443951849,111.83000000000001,107.11410000000001,8,DB00346
DB00347,drugbank,143.1406,2,13.58846152502696,0,0,0.5041463303333331,1,0,,46.61000000000001,,33.200199999999995,,0,DB00347
DB00348,drugbank,329.2281,5,26.736164608656512,0,0,3.1276615006666666,2,-1,,2.7114778153469925,-7.305852447977973,97.03,72.3478,4,DB00348
DB00349,drugbank,300.74,2,30.066074049985147,0,0,2.554375973333333,3,-1,,4.068303914570974,-6.723067238972568,40.620000000000005,80.29860000000004,1,DB00349
DB00351,drugbank,384.516,3,43.51415933548088,0,0,3.7237443029999997,4,0,19.92277853101958,17.826162097938024,-4.860581975061152,60.44,108.65539999999994,3,DB00351
DB00352,drugbank,167.192,4,15.645580884623488,3,0,-0.34946934999999996,2,0,13.254381575136076,10.526449965810505,3.7004519894928056,79.09,46.891999999999996,0,DB00352
DB00353,drugbank,339.4314,3,38.72984221073561,3,0,1.5932183806666667,4,1,15.94889202988126,14.997192550970546,7.927308778613017,68.36,99.5759,4,DB00353
DB00354,drugbank,433.028,2,50.928621941748474,0,0,7.419576413666666,4,1,,8.041340261526997,,6.48,133.01690000000002,6,DB00354
DB00355,drugbank,435.433,10,39.94111355515071,3,0,-3.079000158387988,2,-2,2.8655353015490674,-1.8779534025021123,4.136797662949275,206.02999999999997,102.0944,6,DB00355
DB00356,drugbank,169.565,2,14.93950345990999,1,0,1.9356712949999997,2,0,,9.390750101816508,-2.17284617303016,38.33,41.069,0,DB00356
DB00357,drugbank,232.2783,3,24.69437825775205,2,0,1.2995443679999998,2,0,,11.691994943069611,4.277498607689634,72.19,65.35430000000001,2,DB00357
DB00358,drugbank,378.3122,3,31.733860994207166,2,0,4.110594849666667,3,1,,13.78584066742593,9.462172068313652,45.15,82.57740000000001,4,DB00358
DB00359,drugbank,250.277,5,24.391364892131367,2,0,0.38726080800000007,2,-1,,6.989915444982717,2.013677898293487,97.97,64.20090000000002,2,DB00359
DB00360,drugbank,241.2471,7,23.614788687228117,6,0,-2.3211264380000003,2,0,13.535021591887933,11.118296743982478,4.61390038556909,132,68.6334,2,DB00360
DB00365,drugbank,359.3947,6,37.692870910728004,2,0,0.11811200672493903,4,0,,5.876593176832228,8.770720290866418,72.88,97.39939999999999,3,DB00365
DB00366,drugbank,270.3694,3,31.090987574833864,0,0,2.9619422236666666,2,1,,8.866417098578472,,25.36,82.23730000000002,6,DB00366
DB00367,drugbank,312.4458,2,36.72791797824078,1,0,3.6617966023333337,4,0,19.27817248474075,17.909290746374918,-1.5260034647442402,37.3,92.0255,1,DB00367
DB00368,drugbank,169.1778,4,16.958808672908873,4,0,-0.6835133951859955,1,1,12.652756385089422,9.500884650011601,8.84847263942599,86.71,44.4557,2,DB00368
DB00369,drugbank,279.187,8,24.443744856111607,4,0,-3.413351889658639,1,-1,7.904873659261004,1.1871568476753072,2.1509040654505562,145.68,60.4279,6,DB00369
DB00370,drugbank,265.3529,3,30.350449061099543,0,0,3.2079827549999997,4,0,,6.668255157410684,,19.37,82.65530000000001,0,DB00370
DB00371,drugbank,218.2502,2,22.653083876522018,2,0,0.9272528839999998,0,0,15.63114431855761,15.171696837219113,,104.64,53.03669999999999,8,DB00371
DB00372,drugbank,399.616,3,46.52630828989337,0,0,4.659322273666666,4,1,,8.395003084839797,,9.72,122.55830000000003,6,DB00372
DB00373,drugbank,316.42,7,33.85756109164855,2,0,1.3357059456666662,2,1,,14.084202857792672,9.759473013004843,79.74000000000001,83.91999999999999,7,DB00373
DB00374,drugbank,390.5131,5,45.744447680648875,3,0,4.004209447,3,-1,14.93113067764028,3.7604360397133454,-1.2797448535177374,86.99000000000001,108.00159999999998,10,DB00374
DB00376,drugbank,301.4662,2,36.72713262642084,1,0,4.232685493666667,3,1,,13.840029637408257,9.322450553606302,23.47,93.20520000000003,5,DB00376
DB00377,drugbank,296.414,2,33.89985376401508,0,0,2.5460127283333343,5,1,,7.973688632702442,,23.550000000000004,88.52129999999998,1,DB00377
DB00378,drugbank,312.4458,2,36.389065588816806,0,0,3.7866827440000006,4,0,,19.291890325972762,-4.772697382905662,34.14,93.8219,1,DB00378
DB00379,drugbank,179.2588,2,21.171052729090107,1,0,2.4620085449999998,1,1,,9.5181501174897,,35.25,54.9722,3,DB00379
DB00380,drugbank,268.2691,6,26.12181075550423,2,0,-2.6526549413333336,2,0,11.800852844190322,11.198792840713974,3.595816919458805,98.82,64.2532,3,DB00380
DB00381,drugbank,408.876,5,42.31141604801554,2,0,1.6355954516666678,2,1,,19.12333262212675,9.445646936621939,99.88,108.63810000000004,10,DB00381
DB00382,drugbank,198.2637,2,22.79015707088682,1,0,2.628144685,3,1,,8.953831978668072,,38.91,61.73810000000002,0,DB00382
DB00383,drugbank,344.4479,4,38.336224851100006,1,0,2.624536100999999,3,1,,11.534396942506328,8.37240082497479,62.13,97.131,6,DB00383
DB00384,drugbank,253.2626,7,25.902157541411245,3,0,1.1145714720000002,3,0,18.534157164590187,15.876224904753954,3.106660757171625,129.62,75.12590000000002,1,DB00384
DB00387,drugbank,287.4397,2,34.43463766671702,1,0,3.7881168286666655,3,1,,13.840035829959252,9.44682993882947,23.47,88.60420000000003,5,DB00387
DB00388,drugbank,167.205,3,18.19963475509828,3,0,-0.07016072310749853,1,1,14.239851398869074,9.067801130196546,9.687080513614072,52.49,47.2494,3,DB00388
DB00389,drugbank,186.232,1,18.706131643135368,0,0,1.3485111993333334,1,0,,-2.9999999999999996,,32.78,49.170300000000005,2,DB00389
DB00391,drugbank,341.426,5,36.176796783706045,2,0,0.2187704497017608,2,1,13.510776927035483,10.239751559325864,8.39064222752283,101.73,88.63310000000001,6,DB00391
DB00392,drugbank,312.472,2,36.340232624884834,0,0,5.001186761000001,3,1,,9.600902231194752,,6.48,98.00210000000004,5,DB00392
DB00393,drugbank,418.4403,6,43.16683707034978,1,0,2.541901752666668,2,0,,5.40533888965913,,119.68,112.37560000000002,10,DB00393
DB00394,drugbank,521.042,5,54.40789827744911,1,0,4.428392276333331,4,0,15.57736129465082,13.850513231299441,-3.2979028064914715,106.97,134.7928,8,DB00394
DB00395,drugbank,260.33,2,28.77196464252258,2,0,1.9243119289999993,0,0,15.561383387346432,15.057489105445953,,90.64999999999999,67.10079999999999,9,DB00395
DB00396,drugbank,314.4617,2,37.255973123562505,0,0,4.148604400666667,4,0,19.456978880047192,18.470330967760454,-4.816188745344462,34.14,92.7053,1,DB00396
DB00397,drugbank,151.209,2,16.894570859327885,2,0,0.8852543346666666,1,1,,13.896164133633945,9.370138989147625,46.25,44.912699999999994,2,DB00397
DB00398,drugbank,464.825,3,41.10586489713454,3,0,4.343329760666666,3,0,13.992074435078546,11.54979758623275,2.0299195999719735,92.35000000000001,114.51830000000001,6,DB00398
DB00399,drugbank,272.0896,8,20.097260908269067,5,0,-3.851108564002269,1,-2,1.4203844443343967,0.6570370453814713,6.674963447469139,153.11,52.157700000000006,4,DB00399
DB00400,drugbank,352.766,6,34.24576060438774,0,0,2.172137458333333,3,0,,17.68867051547463,-4.322861287850263,71.06,87.8459,3,DB00400
DB00401,drugbank,388.4144,5,39.719138737253246,1,0,3.059797457666667,2,0,,5.3193070614228155,,110.45000000000002,105.90890000000002,8,DB00401
DB00402,drugbank,388.808,6,37.666054873402665,0,0,0.8065430329999994,4,0,,13.038308435946096,6.887477179199521,91.76000000000002,95.8855,3,DB00402
DB00404,drugbank,308.765,3,32.21940045856445,0,0,2.3741000000000003,4,0,,18.2996362847328,5.076680256062132,43.07,98.87900000000002,1,DB00404
DB00405,drugbank,319.239,2,31.838223053041332,0,0,3.749658864,2,1,,9.478390040370506,,16.130000000000003,83.66830000000002,5,DB00405
DB00406,drugbank,372.5258,2,45.60353055534987,0,1,1.3955111288615885,3,1,,4.826430924312215,,9.49,146.00389999999996,4,DB00406
DB00408,drugbank,327.808,3,34.985659606226186,0,0,3.4606024319999995,4,1,,7.175142290157757,,28.07,95.11110000000002,0,DB00408
DB00409,drugbank,371.269,4,36.246314685981304,1,0,2.341989283666666,2,1,,13.061706116917048,8.399395861757496,50.800000000000004,90.56120000000001,6,DB00409
DB00411,drugbank,147.1955,1,16.01604742928912,1,1,-4.554689286138412,0,1,,15.226035634583454,,52.32,50.022200000000005,4,DB00411
DB00412,drugbank,357.427,5,37.802626142874665,1,0,2.446347898605694,3,-1,19.059949534231166,6.844312266695456,6.228630838640058,71.53,97.78990000000003,7,DB00412
DB00413,drugbank,211.327,3,24.468695615682893,2,0,1.7642826546666668,2,1,,17.661047871514864,10.310439610499934,50.94,59.7672,3,DB00413
DB00414,drugbank,324.395,4,33.965402081078516,2,0,1.8149334736666671,2,-1,15.767579752295735,4.313317626025074,-7.419213725695492,92.34,82.7722,3,DB00414
DB00415,drugbank,349.405,5,34.541206325512505,3,0,-2.0066501687027025,3,0,11.966024558762253,3.2380534931233718,7.43836141403785,112.72999999999999,87.52350000000003,4,DB00415
DB00417,drugbank,350.39,5,34.37043845426734,2,0,0.7632417063333333,3,-1,11.741506321839815,3.390268054489988,-4.869023346985543,95.94,85.76800000000003,5,DB00417
DB00418,drugbank,238.2829,3,24.33288063009492,2,0,2.0338319253333323,1,0,12.148336438938342,8.47876687113238,,75.27000000000001,62.64800000000001,5,DB00418
DB00419,drugbank,219.278,5,23.98501992158001,4,0,-1.178796231,1,1,14.032374880430773,12.902158855063018,8.49299815256285,84.16,55.7427,4,DB00419
DB00420,drugbank,284.419,2,32.741980402245964,0,0,3.9309555659999997,3,1,,9.19697678662742,,6.48,88.95150000000004,4,DB00420
DB00421,drugbank,416.573,3,46.03434296313123,0,0,3.6367545773333334,5,0,,18.00608572652376,-4.881649136089588,60.440000000000005,113.50429999999999,2,DB00421
DB00422,drugbank,233.3062,2,26.21029904690421,1,0,2.254935081666666,2,1,,9.088826845099911,,38.33,66.72820000000002,4,DB00422
DB00423,drugbank,241.2405,4,24.275224898024682,2,0,0.4450462073333332,1,0,14.81327126592846,13.595917919817158,-3.3962357043964646,91.01,59.067400000000006,7,DB00423
DB00425,drugbank,307.3895,2,35.06322364459639,0,0,3.0176268213333337,3,0,,5.653587740811252,,37.61000000000001,93.58370000000001,3,DB00425
DB00426,drugbank,321.3318,6,32.82547944138288,1,0,-0.4836860169999998,2,0,,16.700940442073367,5.048475789934001,122.22,81.53530000000002,9,DB00426
DB00427,drugbank,278.3914,2,33.094547664816986,0,0,4.045153588666668,3,1,,8.635286307414153,,16.130000000000003,98.5253,4,DB00427
DB00428,drugbank,265.2206,7,23.742135245179043,5,0,-2.7202855550000002,1,0,12.495225806417498,11.42514615892902,-2.9810236083276225,151.92000000000002,55.955200000000005,3,DB00428
DB00430,drugbank,612.637,11,58.791492206841475,5,0,0.15159808102323383,5,-1,8.857291758880436,3.320202720294082,2.610746272036056,212.75999999999996,164.81369999999995,9,DB00430
DB00432,drugbank,296.1999,5,23.074149718395166,3,0,-0.7546264969999998,2,0,13.907878998150686,7.59857689451916,-2.9780835895525817,99.09999999999998,56.3445,3,DB00432
DB00433,drugbank,373.943,3,41.765602857204286,0,0,4.382119821333332,4,1,,8.388642016898718,,9.72,109.80640000000001,4,DB00433
DB00434,drugbank,287.3981,1,34.16864145048664,0,0,4.382841646999999,4,1,,8.049354685511974,,3.24,105.17420000000003,0,DB00434
DB00436,drugbank,421.415,5,36.917354169529034,3,0,1.6983960133333333,3,0,10.099227129149186,9.043274240517011,-3.094639602803892,118.36,93.68460000000003,4,DB00436
DB00437,drugbank,136.1115,4,11.69960765584824,2,0,0.03115159166666659,2,0,13.007142054869755,8.469395654647746,1.2530594454947508,74.69,34.984399999999994,0,DB00437
DB00438,drugbank,546.576,10,51.05687027305248,3,0,-4.1217156526121475,4,-1,3.159095320990166,2.768974344324722,4.260694570217112,191.22,143.8809,9,DB00438
DB00439,drugbank,459.5503,6,50.23378509258512,3,0,2.6681542381694316,2,-1,14.649338048923237,4.049301817086692,5.579559433437144,99.88000000000001,126.82320000000003,11,DB00439
DB00440,drugbank,290.3177,7,29.713702230056416,2,0,1.2839073299999995,2,1,,17.33440529178666,7.156319189418069,105.50999999999999,81.5094,5,DB00440
DB00441,drugbank,263.1981,6,21.453914981710017,3,0,-1.466539628,2,0,14.678672317989776,11.51706980194467,-1.2568558951684876,108.37999999999998,53.2503,2,DB00441
DB00442,drugbank,277.2792,7,27.308722207267255,4,0,-1.4446591723333337,3,0,14.64255089215305,8.003302101181076,2.7731139288504045,125.75999999999999,71.0008,2,DB00442
DB00443,drugbank,392.4611,5,40.805718960875666,3,0,1.6815696796666673,4,0,13.482283372225584,12.424778249663543,-3.330175673865819,94.83000000000001,102.49289999999998,2,DB00443
DB00444,drugbank,656.654,12,64.82932697959106,3,0,2.784029192333334,8,0,12.275460152375853,9.329948671524686,-3.685728856351058,160.82999999999998,155.60950000000003,6,DB00444
DB00445,drugbank,543.5193,12,53.88131441703695,6,0,0.9164216415385819,5,1,11.02035317339782,9.530879900606058,8.935690197370455,206.07,134.59369999999996,5,DB00445
DB00446,drugbank,323.129,5,28.083065806597737,3,0,0.8787034880000002,1,0,13.587750033412025,7.494317415220007,-2.79485022158514,115.37999999999997,73.2007,6,DB00446
DB00447,drugbank,349.769,5,32.60508513430199,3,0,-2.399644435030454,3,0,11.45187646319562,3.12617361557546,7.438256529944699,112.73000000000002,86.63750000000002,4,DB00447
DB00448,drugbank,369.361,4,34.59069533683164,1,0,3.0328552366666672,3,0,17.3027433038363,9.346710249119909,4.162938764258435,67.87,87.608,6,DB00448
DB00449,drugbank,351.4373,4,38.6466263123802,2,0,3.714854507000001,1,1,,14.000170168929397,9.327951960406976,84.86,94.93809999999999,9,DB00449
DB00450,drugbank,379.4274,3,40.3066440486233,1,0,3.0142579719999993,4,0,16.39232084224053,12.716239218813474,6.752009789867521,52.650000000000006,109.51730000000002,6,DB00450
DB00451,drugbank,776.87,4,49.40155461610982,3,0,3.727307065150786,2,0,7.426761076903324,0.2733674568179616,9.433364269994815,92.78,126.78799999999997,5,DB00451
DB00452,drugbank,614.6437,19,59.47490387620957,13,0,-8.415177746000001,4,6,13.193857691471669,12.290324665825167,9.734546801603596,353.10999999999996,135.9002999999999,9,DB00452
DB00454,drugbank,247.3327,2,28.088457270759086,0,0,2.455800395999999,2,1,,8.159623182152663,,29.54,72.4837,4,DB00454
DB00455,drugbank,382.883,2,41.674891946302814,0,0,4.554579307,4,0,,4.333617086511285,,42.43,116.9769,2,DB00455
